entity,entity_method,value,match_phrase,match_method,match_is_entity
אדום,אתבש,590,לי חלק אלוה ממעלה,רגיל,False
אדום,אתבש,590,צמח דויד רות המאביה,רגיל,False
אדום,אתבש,590,צמח מלך מזרע לוט,רגיל,False
אדום,אתבש,590,קץ הרשע בימינו,רגיל,False
אדום,אתבש,590,תצמיח קרן ישועה בזמן הזה,רגיל,False
אדום,גדול,611,חוני המעגל,אלבם,False
אדום,גדול,611,לטביה,אלבם,False
אדום,גדול,611,אעשה שלום,אתבש,False
אדום,גדול,611,אייתוללה חמינאי,גדול,False
אדום,גדול,611,בכתב בעל פה,גדול,False
אדום,גדול,611,התור,גדול,False
אדום,גדול,611,סוד ישראל,גדול,False
אדום,גדול,611,סוד ישראל,גדול,False
אדום,גדול,611,קונספירציה,גדול,False
אדום,גדול,611,תורה,גדול,True
אדום,גדול,611,פיברומיאלגיה,מסתתר,False
אדום,גדול,611,העולם,קדמי,False
אדום,גדול,611,סוד מלך,קדמי,False
אדום,גדול,611,אייתוללה חמינאי,רגיל,False
אדום,גדול,611,בכתב בעל פה,רגיל,False
אדום,גדול,611,גמילות חסדים,רגיל,False
אדום,גדול,611,התור,רגיל,False
אדום,גדול,611,מהו רצון הבורא,רגיל,False
אדום,גדול,611,סוד ישראל,רגיל,False
אדום,גדול,611,סוד ישראל,רגיל,False
אדום,גדול,611,סמוך למיתה,רגיל,False
אדום,גדול,611,עידן בת כהן,רגיל,False
אדום,גדול,611,קונספירציה,רגיל,False
אדום,גדול,611,תורה,רגיל,True
אדום,מילוי,647,סוד מלכות,אלבם,False
אדום,מילוי,647,ראש חודש,אתבש,False
אדום,מילוי,647,שורש אחד,אתבש,False
אדום,מילוי,647,גלחום,גדול,False
אדום,מילוי,647,טומאה,מילוי,True
אדום,מילוי,647,מאוד,מילוי,False
אדום,מילוי,647,שמואל,מילוי,True
אדום,מילוי,647,שורש דוד המלך,מסתתר,False
אדמה,סידורי,23,מסתתר,אתבש,False
אדמה,סידורי,23,כאב,גדול,True
אדמה,סידורי,23,האדם,סידורי,False
אדמה,סידורי,23,ים,סידורי,True
אדמה,סידורי,23,כאב,רגיל,True
אדמה,גדול,50,ים,אתבש,True
אדמה,רגיל,50,ים,אתבש,True
אדמה,גדול,50,הגאולה,גדול,False
אדמה,רגיל,50,הגאולה,גדול,False
אדמה,רגיל,50,זמן יהוה,מסתתר,False
אדמה,גדול,50,זמן יהוה,מסתתר,False
אדמה,רגיל,50,חלב,מסתתר,False
אדמה,גדול,50,חלב,מסתתר,False
אדמה,גדול,50,מה יהיה,מסתתר,False
אדמה,רגיל,50,מה יהיה,מסתתר,False
אדמה,רגיל,50,אוריאל,סידורי,True
אדמה,גדול,50,אוריאל,סידורי,True
אדמה,רגיל,50,דודי צח,סידורי,False
אדמה,גדול,50,דודי צח,סידורי,False
אדמה,רגיל,50,דני אבדיה,סידורי,False
אדמה,גדול,50,דני אבדיה,סידורי,False
אדמה,גדול,50,דרור,סידורי,False
אדמה,רגיל,50,דרור,סידורי,False
אדמה,גדול,50,חברון,סידורי,True
אדמה,רגיל,50,חברון,סידורי,True
אדמה,גדול,50,מי הגואל,סידורי,False
אדמה,רגיל,50,מי הגואל,סידורי,False
אדמה,רגיל,50,קבוצה,סידורי,False
אדמה,גדול,50,קבוצה,סידורי,False
אדמה,גדול,50,קדוש,סידורי,False
אדמה,רגיל,50,קדוש,סידורי,False
אדמה,רגיל,50,רוני,סידורי,False
אדמה,גדול,50,רוני,סידורי,False
אדמה,גדול,50,רפאל,סידורי,True
אדמה,רגיל,50,רפאל,סידורי,True
אדמה,גדול,50,שינה,סידורי,False
אדמה,רגיל,50,שינה,סידורי,False
אדמה,רגיל,50,שפל,סידורי,False
אדמה,גדול,50,שפל,סידורי,False
אדמה,רגיל,50,האדם,רגיל,False
אדמה,גדול,50,האדם,רגיל,False
אדמה,רגיל,50,הגאולה,רגיל,False
אדמה,גדול,50,הגאולה,רגיל,False
אדמה,גדול,50,ים,רגיל,True
אדמה,רגיל,50,ים,רגיל,True
אדמה,מסתתר,74,רעד,אלבם,False
אדמה,מסתתר,74,נצח,אתבש,True
אדמה,מסתתר,74,פסח,אתבש,True
אדמה,מסתתר,74,קמח,אתבש,False
אדמה,מסתתר,74,זה היום הגדול,מסתתר,False
אדמה,מסתתר,74,אברהם אבינו,סידורי,False
אדמה,מסתתר,74,אַבְרָהָם אבינו,סידורי,False
אדמה,מסתתר,74,איש אשר,סידורי,False
אדמה,מסתתר,74,אנכי נביאך,סידורי,False
אדמה,מסתתר,74,אשת כהן,סידורי,False
אדמה,מסתתר,74,בוקר אור,סידורי,False
אדמה,מסתתר,74,בינת יהוה,סידורי,False
אדמה,מסתתר,74,גאולתינו,סידורי,False
אדמה,מסתתר,74,דעה את יהוה,סידורי,False
אדמה,מסתתר,74,הוא משיחי,סידורי,False
אדמה,מסתתר,74,חיי שרה,סידורי,False
אדמה,מסתתר,74,יבוא בימינו,סידורי,False
אדמה,מסתתר,74,יסורים,סידורי,True
אדמה,מסתתר,74,כסא דוד עבדך,סידורי,False
אדמה,מסתתר,74,כִסֵּא דָוִד עַבְדְּךָ,סידורי,False
אדמה,מסתתר,74,כף זכות,סידורי,False
אדמה,מסתתר,74,לשרה בן,סידורי,False
אדמה,מסתתר,74,מחלקת,סידורי,False
אדמה,מסתתר,74,מיהו בן דויד,סידורי,False
אדמה,מסתתר,74,מלחמות,סידורי,False
אדמה,מסתתר,74,מלכותי,סידורי,False
אדמה,מסתתר,74,מצרים,סידורי,True
אדמה,מסתתר,74,משיח בא יבוא,סידורי,False
אדמה,מסתתר,74,סוד העבור,סידורי,False
אדמה,מסתתר,74,עבדך אלהים,סידורי,False
אדמה,מסתתר,74,עד אשית,סידורי,False
אדמה,מסתתר,74,עוגת דבש,סידורי,False
אדמה,מסתתר,74,עם הנצח,סידורי,False
אדמה,מסתתר,74,עתי יהוה,סידורי,False
אדמה,מסתתר,74,פטיש כבד,סידורי,False
אדמה,מסתתר,74,קץ קץ,סידורי,False
אדמה,מסתתר,74,ראשית,סידורי,False
אדמה,מסתתר,74,שב תלמד,סידורי,False
אדמה,מסתתר,74,שלום רב,סידורי,False
אדמה,מסתתר,74,שלמות,סידורי,False
אדמה,מסתתר,74,תורכיה,סידורי,True
אדמה,מסתתר,74,תמשול,סידורי,False
אדמה,מסתתר,74,תשלום,סידורי,False
אדמה,מסתתר,74,אין אהבה,רגיל,False
אדמה,אלבם,162,אתה אשם,אלבם,False
אדמה,אלבם,162,בלבול,אלבם,False
אדמה,אלבם,162,האדם,אלבם,False
אדמה,אלבם,162,חמת אש,אלבם,False
אדמה,אלבם,162,מי מושל,אתבש,False
אדמה,אלבם,162,עץ חיים,אתבש,False
אדמה,אלבם,162,שטחים,אתבש,False
אדמה,אלבם,162,שכינתו,אתבש,False
אדמה,אלבם,162,שמחה,אתבש,True
אדמה,אלבם,162,אנכי אנכי,גדול,False
אדמה,אלבם,162,אקטואליה,גדול,False
אדמה,אלבם,162,ויקמו,גדול,False
אדמה,אלבם,162,צמח דויד,גדול,False
אדמה,אלבם,162,קול יהוה,גדול,False
אדמה,אלבם,162,אמונה,מסתתר,True
אדמה,אלבם,162,יצמח,מסתתר,False
אדמה,אלבם,162,אלף חמש מאות ושש,סידורי,False
אדמה,אלבם,162,אני הנביא האחרון האמתי,סידורי,False
אדמה,אלבם,162,ברור הנפש הבהמית,סידורי,False
אדמה,אלבם,162,דמשק תחרב בזמן הזה,סידורי,False
אדמה,אלבם,162,הוא המלך האחרון בימינו,סידורי,False
אדמה,אלבם,162,הוא הנבחר למלך בזמן הזה,סידורי,False
אדמה,אלבם,162,היום הרת עולם היום,סידורי,False
אדמה,אלבם,162,המלך עלמי עולמים,סידורי,False
אדמה,אלבם,162,התרסקות הבורסה,סידורי,False
אדמה,אלבם,162,ואתה לך לקץ ותנוח,סידורי,False
אדמה,אלבם,162,חטר מגזע ישי בעתה,סידורי,False
אדמה,אלבם,162,חמש שבע שבע שש,סידורי,False
אדמה,אלבם,162,מלכותך תחל בעתה,סידורי,False
אדמה,אלבם,162,שמעון מאיר עקיבא,סידורי,False
אדמה,אלבם,162,שער נון התשפו,סידורי,False
אדמה,אלבם,162,תכלה פרוטה בימינו,סידורי,False
אדמה,אלבם,162,אנכי אנכי,רגיל,False
אדמה,אלבם,162,אקטואליה,רגיל,False
אדמה,אלבם,162,בנימין,רגיל,True
אדמה,אלבם,162,ואם הימין,רגיל,False
אדמה,אלבם,162,ויקמו,רגיל,False
אדמה,אלבם,162,צמח דויד,רגיל,False
אדמה,אלבם,162,קול יהוה,רגיל,False
אדמה,קדמי,171,הפתעה,אלבם,False
אדמה,קדמי,171,מוות,אתבש,True
אדמה,קדמי,171,מלכותך,אתבש,False
אדמה,קדמי,171,שכינה,אתבש,True
אדמה,קדמי,171,מי אני בזמן הזה,מסתתר,False
אדמה,קדמי,171,אני הוא דויד בן ישי בזמן הזה,סידורי,False
אדמה,קדמי,171,אשתמש במתמטיקה,סידורי,False
אדמה,קדמי,171,גאולה בעתה תהיה שנת,סידורי,False
אדמה,קדמי,171,וברחמים גדולים אקבצך,סידורי,False
אדמה,קדמי,171,כיכר החטופים בתל אביב,סידורי,False
אדמה,קדמי,171,לידת משיח צדקינו,סידורי,False
אדמה,קדמי,171,מלחמות אדום ישמעאל,סידורי,False
אדמה,קדמי,171,מלכות ישראל בעלם,סידורי,False
אדמה,קדמי,171,סלין לאה מרמת אליהו,סידורי,False
אדמה,קדמי,171,עתיק יומין מילוי,סידורי,False
אדמה,קדמי,171,רישא דלא ידע ולא אתידע,סידורי,False
אדמה,קדמי,171,האדם,קדמי,False
אדמה,קדמי,171,יחידה,קדמי,False
אדמה,קדמי,171,לוט,קדמי,False
אדמה,אתבש,600,בושה בושה בושה,אלבם,False
אדמה,אתבש,600,האותיות,אלבם,False
אדמה,אתבש,600,לא לפחד כלל,אלבם,False
אדמה,אתבש,600,סוד ליאור מאס,אלבם,False
אדמה,אתבש,600,רבקה מלכה,אלבם,False
אדמה,אתבש,600,דעת אמיתית,אתבש,False
אדמה,אתבש,600,האדם,אתבש,False
אדמה,אתבש,600,המכבייה,אתבש,False
אדמה,אתבש,600,כט אלול,אתבש,False
אדמה,אתבש,600,לעשות נחת רוח ליוצרינו,אתבש,False
אדמה,אתבש,600,דויד עבדך,גדול,False
אדמה,אתבש,600,שקר,גדול,True
אדמה,אתבש,600,ההשגחה,מסתתר,False
אדמה,אתבש,600,חשוך,מסתתר,False
אדמה,אתבש,600,מי משכיל,מסתתר,False
אדמה,אתבש,600,שנת י ה ו ה,מסתתר,False
אדמה,אתבש,600,שקר,רגיל,True
אדמה,מילוי,640,אחדות ישראל,אלבם,False
אדמה,מילוי,640,בשורת אליהו,אלבם,False
אדמה,מילוי,640,דעת פירוד - את בש,אלבם,False
אדמה,מילוי,640,איטליה,אתבש,False
אדמה,מילוי,640,אמן יתומה,אתבש,False
אדמה,מילוי,640,הנחש בימינו,אתבש,False
אדמה,מילוי,640,טבור העולם,אתבש,False
אדמה,מילוי,640,יום נפלא לפני,אתבש,False
אדמה,מילוי,640,כסא המשיח,אתבש,False
אדמה,מילוי,640,נגמר הסבל,אתבש,False
אדמה,מילוי,640,רוח דויד תנוח על,אתבש,False
אדמה,מילוי,640,היהודים,גדול,False
אדמה,מילוי,640,היום יבוא,גדול,False
אדמה,מילוי,640,היכל המלך,גדול,False
אדמה,מילוי,640,מי יגאלנו בעת הזו,גדול,False
אדמה,מילוי,640,נסכתי מלכי,גדול,False
אדמה,מילוי,640,סוד מלך,גדול,False
אדמה,מילוי,640,עמלק מלק לק ק,גדול,False
אדמה,מילוי,640,צמח דוד מחכה לשכינה,גדול,False
אדמה,מילוי,640,צמח דויד הוא האמיתי,גדול,False
אדמה,מילוי,640,שמש,גדול,True
אדמה,מילוי,640,תמר,גדול,True
אדמה,מילוי,640,האדם,מילוי,False
אדמה,מילוי,640,רע,מילוי,True
אדמה,מילוי,640,דויד בן ישי,מסתתר,False
אדמה,מילוי,640,משיח כועס,מסתתר,False
אדמה,מילוי,640,נביא כמשה,מסתתר,False
אדמה,מילוי,640,סוד משיחך לי,מסתתר,False
אדמה,מילוי,640,רצית בן דויד,מסתתר,False
אדמה,מילוי,640,דעת עליון,רגיל,False
אדמה,מילוי,640,נסכתי מלכי,רגיל,False
אדמה,מילוי,640,עמלק מלק לק ק,רגיל,False
אדמה,מילוי,640,שמש,רגיל,True
אדמה,מילוי,640,תמר,רגיל,True
אדני,סידורי,29,אייל,מסתתר,False
אדני,סידורי,29,אל,מסתתר,True
אדני,סידורי,29,היכל דוד,מסתתר,False
אדני,סידורי,29,אטום,סידורי,False
אדני,סידורי,29,גיבן,סידורי,False
אדני,סידורי,29,יום,סידורי,True
אדני,סידורי,29,מאיה,סידורי,False
אדני,סידורי,29,סבל,סידורי,True
אדני,סידורי,29,פחד,סידורי,True
אדני,סידורי,29,קוד,סידורי,True
אדני,רגיל,65,פנים,אתבש,True
אדני,גדול,65,פנים,אתבש,True
אדני,רגיל,65,איטליה,גדול,False
אדני,גדול,65,איטליה,גדול,False
אדני,גדול,65,גאולה אטבח,גדול,False
אדני,רגיל,65,גאולה אטבח,גדול,False
אדני,רגיל,65,היכל,גדול,True
אדני,גדול,65,היכל,גדול,True
אדני,גדול,65,מוטי,גדול,False
אדני,רגיל,65,מוטי,גדול,False
אדני,רגיל,65,מזוזה,גדול,True
