id,phrase,source,ragil,is_verified,visibility_tier,dna_status,category,node_id_type,corpus_role,rule_applied,confidence,cluster_id
"58e35875-3d5e-4ca6-9811-deb229c36ee2","השפלה","sod1820","420","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"8103ce66-e8c6-4a27-b721-fc440864389c","סבל","entity_seed_v1","92","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:צל וסטרא אחרא"
"44d1ae0c-67ce-4589-94de-a7f8681aba7d","חוסן","entity_seed_v1","124","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:רפואה והחיים"
"8b86ae88-8e06-4aff-9e36-2acda67437df","כאב","entity_seed_v1","23","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:רפואה והחיים"
"8565b44f-f9bc-4150-a2b1-5b1131322c8f","שערי צדק","sod1820","774","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"fa4ff707-850e-4003-88ea-d924e5c06933","גאולה בעתה תהיה שנת","sod1820","1692","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"6a414515-22b2-4b34-bb8f-92f2b4e1879a","מסירות נפש","entity_expansion_v1","1146","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:עבודת ה'"
"5ce107c1-ac55-472c-a3f6-870ac68ed758","השראה","sod1820","511","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"5d5cdbfb-b0c5-4293-9723-e6c3e47bd029","ואמרת אליו בחזק יד הוציאנו יהוה ממצרים מבית עבדים","sod1820","2017","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"391b7492-cc42-4b47-ad01-6f02df2ab2d2","מה קורה לי","sod1820","396","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"505b8383-1122-469b-8caa-baeb6b23c8c1","לפני הפליאה","sod1820","301","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"8a5936ef-c88c-4315-a500-20d13004c804","מסע אסטרלי","sod1820","480","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"37cf42e8-be0e-4168-9e2c-dae95fa563db","להשמיד את כל הגוים","sod1820","904","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"b0bf26ef-d6aa-4796-adc3-6409ebf11ae9","קול שופר חזק מאוד","sod1820","888","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"e53131dd-3512-4da1-b342-ebd0205a43de","תורתי אמת המשיח","sod1820","1820","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"555ae3dc-6d06-4b17-937a-6a5ae593772c","גאולה אטבח","sod1820","65","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"b4818b1c-460b-4d70-944d-c391a9459240","אמונה שלמה","entity_expansion_v1","477","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:עבודת ה'"
"a689ea4c-b579-455e-9f06-9a6261d0b889","זוגיות","sod1820","432","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"f1b0b2c8-0605-48ea-8052-d920c4ab0ce1","ונעדתי שמה לבני ישראל ונקדש בכבדי","sod1820","2016","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"aad88aea-a6b5-4497-8bbb-a4c648627fee","בת הזוג שלך","sod1820","773","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"32cc276d-96c0-4c19-b2ee-29d6c35fe17e","המלך","sod1820","95","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"63b8b37b-271b-4fdd-bf23-c44f6f49ac2c","יהוה צבאות","entity_expansion_v1","525","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:שמות הקודש"
"e3d2bf30-5fb7-47cb-8b50-8e809be06192","שינוי דעה","sod1820","455","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"f6a8b684-9b53-4404-b38c-d0fce05e4393","עולם תחתון","sod1820","1010","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"7c7c3dbd-5873-4eb3-9b3d-d3189b632847","הוא עבדו","sod1820","94","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"fd2ce465-b8bf-4f1c-b588-1a23b2c9018e","נכספה וגם כלתה נפשי לחצרות יהוה","sod1820","1919","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"9a0b3577-db07-49bf-999b-632afb5e37ba","שכל קדוש","sod1820","760","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"0a046610-5194-4b8e-86a4-2dc212d5f06c","משיח תשובה","sod1820","1071","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"9876c9d9-a922-4024-aa0b-507c4b1d23e5","שער ישראל","sod1820","1111","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"bf47bb67-0554-409f-8913-a5a357efe60f","הצלחת משיח","sod1820","891","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"3ea9dc1b-cf01-4533-9f68-454d02e88e6b","גאווה","entity_seed_v1","21","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:צל וסטרא אחרא"
"199ce7e6-1449-473e-bf68-2b591bb61333","בריאות","entity_seed_v1","619","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:רפואה והחיים"
"37e2522d-7afc-4bde-ab85-3def8bc894a4","אהיה אשר אהיה","entity_expansion_v1","543","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:שמות הקודש"
"acf042fb-b98e-48cc-96a1-df22332030df","ריבונו של עולם","entity_expansion_v1","750","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:שמות הקודש"
"7c35bb71-0ccf-4c29-b95d-1f89528efed4","מלך מלכי המלכים","entity_expansion_v1","335","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:שמות הקודש"
"bb7cd5d3-e261-4fd5-9e13-9adaca40e686","אדון עולם","entity_expansion_v1","207","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:שמות הקודש"
"f95e4f4b-eb42-459c-925c-be67575085b1","טכנולוגיה","sod1820","139","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"ab1260bf-ffa1-4e7b-9a6f-e611ccd31a32","חסימה","sod1820","123","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"64b11bab-19f1-45b2-9398-73c7e3fcb8f5","יבנה לפני","sod1820","237","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"3dd0f010-8ca9-4cf1-b979-9d7760d87b62","נצעק ליהוה","sod1820","366","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"495a2f22-d89a-4962-aaa9-62df99d95b93","צמח דויד רת","sod1820","762","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"fc860d11-0133-4238-a29e-c9b913d2f3d2","הקדוש ברוך הוא תורה ישראל אחד","sod1820","1820","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"f48477d5-b873-4f86-bc20-4267e268cbc6","דבר אל בני ישראל לאמר","sod1820","1111","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"b65bb9cd-e347-4aaf-8dd1-9122706fec65","חרב אירנית","sod1820","881","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"8884b796-e900-4c51-bfeb-09a942bd4e80","ארך אפים","entity_expansion_v1","352","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:שמות הקודש"
"6afc9139-6e5c-47f1-9e3c-4bcfce43cc14","רחום וחנון","entity_expansion_v1","374","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:שמות הקודש"
"5a8c2da3-8ff6-4e04-964a-51fa70e3f7a4","אל שדי","entity_expansion_v1","345","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:שמות הקודש"
