id,original_phrase,method_mention,canonical_method_id,instruction_pattern,n_methods_mentioned,multi_method_flag,confidence,engine_validation,needs_human_review,source,resolved_corpus_role,in_numword_audit,in_yeartime_audit,in_ambiguous_enrichment_62
2562b218-8f2c-4533-a519-a05e0f605736,צמח דויד בנ ישי לפני,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),context_only_nonNumeric_mention,0,non_canonical_only,medium,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
25717fd1-aced-4e95-a836-4b14059871f8,זכיתי אטבח 477 בעתה,אטבח,אטבח,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,no,no,no
25781270-6f21-49ab-b93c-dc9fab774572,שנת 2448= לפני,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,yes,no
25ac7ce3-fd62-459d-a4d2-03a159459094,- מילוי 1212 השכינה מרחפת,מילוי,מילוי,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,research_vocabulary,no,no,no
26322037-306a-4725-b3bc-fac5ba0a3a79,המשיח האחרון האמיתי 396 -אטבח,אטבח,אטבח,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
2660ff76-72ab-4782-95f6-580342143590,1692 - מסתתר (אחד) - רגיל 2133,מסתתר|רגיל,מסתתר|רגיל,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,yes,no,no
26b4de57-ef12-451b-8379-8301f4735663,644 358 -משולש,קדמי,קדמי,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,research_vocabulary,no,no,no
26fe9632-80a9-444e-b56e-4772e1a13798,מתי יבוא דויד בן ישי 644 אותיות לפני,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
271a0658-7723-4718-9db2-b84370dbee5b,גרזן . מילוי בלבד. הרגיל 260 וכן יש 676,מילוי,מילוי,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
272269c3-116d-47e1-947d-cd55d336eaf1,1820 סוד הגאל האחרון האמיתי- רגיל ומסתתר,רגיל,רגיל,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,research_vocabulary,no,no,no
27a3cf72-e323-4d74-a6e0-d60f42736c78,משיח יהוה ירושלם אחרי,אותיות_אחרי OR plain preposition (ambiguous),(non-canonical-only),context_only_nonNumeric_mention,0,non_canonical_only,medium,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
27ff92c2-0616-4d52-bd31-072416422bf3,תהלת יהוה בפי - לפני =פי 5,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,no,no,no
283182dc-eda2-42be-b2a5-898419abf37a,יהיה דרגת היחידה 11111 -אטבח,אטבח,אטבח,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,no,no,no
28456ba4-6b6f-41e3-9368-11bed86eb27b,סוף לריבית = 1692 רגיל ומסתתר,רגיל,רגיל,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
285ac82c-05ba-4e15-831a-c6bbfe23eeea,נסיון 533 אתבש,אתבש,אתבש,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
287a15f7-eff7-4315-bf7c-49135ebe5dcc,המשיח יבוא 776 -אתבש,אתבש,אתבש,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
28ac61ea-df26-43b1-833d-ba285857715a,צמח דויד 644 - רת,"NON_CANONICAL_ר""ת (not in registry)",(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
28f17dd6-0102-4145-afa4-811ecd4d8c99,משכב זכר מילוי ללא 4340,מילוי,מילוי,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
29125411-8bf0-48c4-83fc-97046e09f31e,המשיח לדור האחרון = משולש גדול,גדול|קדמי,גדול|קדמי,B_or_E_needs_manual_review,2,C_multi_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
299d3386-ef1c-43db-b733-1bb0963ae4bc,סוד הגאולה סתום - ריבוע 238,ריבוע,ריבוע,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,no,no,no
29a8576d-8cc9-4163-b1db-6d152afd1b56,אני משיח יהוה לפני,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),context_only_nonNumeric_mention,0,non_canonical_only,medium,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
2a29042e-1ccd-4c61-a76a-b25a1c7cf7d9,כן זה מופיע בסרטון הזה שעשיתי לפני עשור,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),context_only_nonNumeric_mention,0,non_canonical_only,medium,not_individually_validated_naive_adjacency_unreliable,no,wa-deep,MISSING_STRUCTURED_DATA,no,no,no
2a60ebb2-50cc-42d0-9a93-d664b0938066,יהוה יפיל אויבינו בימינו - משולש,קדמי,קדמי,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
2a9cec42-4cf6-402e-9be3-d998aa032c1c,2756 - לפני,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
2bb86a84-390a-4a08-a31e-ffb21e9da4bd,גאולה 396 -אטבח,אטבח,אטבח,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,research_vocabulary,no,no,no
2c2dc4a2-de37-420b-aabb-a827ed3d681a,יהוה מסתיר את הגאל האחרון -1820 מסתתר,מסתתר,מסתתר,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
2c6fe61d-dfb4-4281-a0b6-3aaaa701b0fa,הכונו לביאת המשיח לפני,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),context_only_nonNumeric_mention,0,non_canonical_only,medium,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
2cc706c0-f091-4b63-85bf-69fa7a2952f0,בן דוד בא 644 -פליאה- 1335 -לפני,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,no,no,no
2d1b3784-3f23-4c3d-816a-bd3ebb2b6800,דרגתו בעתה 11111- אחרי גדול,גדול+אותיות_אחרי OR plain preposition (ambiguous),גדול,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,no,no,no
2d70c288-52e6-4850-9558-fb0f56038786,יהוה מפליא אתבש,אתבש,אתבש,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
2dc0d0a9-5cf6-4639-8ac0-e55d42d9f55a,אשרי המחכה למשיח ל1335-רת --פי 5-אחרי גדול 20160,"גדול+NON_CANONICAL_ר""ת (not in registry)+אותיות_אחרי OR plain preposition (ambiguous)",גדול,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
2ddfe7ab-ef71-4235-a12e-8258e9b481c9,סוד המשיח 533- מסתתר,מסתתר,מסתתר,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
2de7b823-d34a-4c67-a991-e93d49ee66f1,סוד המשיח 1820 - מסתתר גדול -לפי אחת,גדול|מסתתר,גדול|מסתתר,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,yes,no,yes
2e080574-1ada-4736-bfba-e05a0d3e9d0f,644 צומח למשיח יהוה - לפני,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,no,no,no
2e463dc1-94ff-4b21-a984-fae937999646,אחד ארבע שבע ושתיים (1472) רגיל 1424 - מסתתר 2216,מסתתר|רגיל,מסתתר|רגיל,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,yes,no,no
2e9af27f-9afa-482f-a2b4-30fb9a44d226,717 משיח בן דויד אתבש,אתבש,אתבש,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,no,no,no
2f01418e-4635-46b0-af4b-7805f6fb66c9,"וְקָרָאת אֶתְכֶם הָרָעָה,ב--משולש - 4340- אטבח",אטבח|קדמי,אטבח|קדמי,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
2f43b8d1-eb7c-4624-9b87-7b1de1010271,הסוף לטרור בימינו = 717 רגיל ומילים,רגיל,רגיל,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
2fad301c-3ee1-4207-95a1-9c6965f95cf4,סוד הגאולה מילוי בלבד 776,מילוי,מילוי,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,no,no,no
2fd1e12c-1b19-47b8-b34d-f449307bb1a5,רוח המשיח מילוי ללא,מילוי,מילוי,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
300fab2b-ec2d-47ff-8286-d4d5c7693d9b,בן דויד יתגלה לפני,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),context_only_nonNumeric_mention,0,non_canonical_only,medium,not_individually_validated_naive_adjacency_unreliable,no,excel_import,research_vocabulary,no,no,no
302c64ed-825c-468f-aac8-650b626a35d7,גִימַטְרִיָּה- תּוֹרָה - מסתתר - רגיל 888,מסתתר|רגיל,מסתתר|רגיל,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
31037963-a9af-4f22-8954-c974d819ffa1,הסוף לשליטים = 775 מסתתר רגיל,מסתתר|רגיל,מסתתר|רגיל,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
313e1a82-607c-47aa-be69-0a62423a0a03,מסתתר,מסתתר,מסתתר,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,auto:תיעוד אירועים wp36103,thematic_corpus,no,yes,no
313e471d-9ded-4f4d-b822-a018f56b676f,שיר לרעיתי 336 מיקום של מילוי,מילוי,מילוי,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
315c8cb4-291b-4e54-b3dc-eb914fcc9c02,1335 1290 עד עת קץ סוד התגלותי - לפני - לפי אחד,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,personal_or_restricted,yes,no,yes
320da36e-68da-411b-800a-349d64a2b3ff,"אֲנִי אֶהְיֶה-לּוֹ לְאָב, וְהוּא יִהְיֶה-לִּי לְבֵן; לצמח -אחרי -1139-רגיל",רגיל+אותיות_אחרי OR plain preposition (ambiguous),רגיל,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
32362db7-9bcb-4fda-b9ae-ee5072a68dbc,יהוה יפיל אויבינו - מילוי דה מילוי,מילוי,מילוי,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
32467d9b-feb9-452f-ad2a-8ec399d85edf,צמח משיח בן דויד מצפה לשכינה =1118- אתבש,אתבש,אתבש,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
32b0a61e-471b-41c2-b496-cdd61527610e,דמשק תפל משולש,קדמי,קדמי,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,research_vocabulary,no,no,no
32e2de1d-c9af-4017-9c11-b599a5f92373,"וּבָא לְצִיּוֹן גּוֹאֵל, וּלְשָׁבֵי פֶשַׁע בְּיַעֲקֹב--נְאֻם, יְהוָה ליהוה בחמשת אלפים שבע מאות שבעים ושש- משולש גדול",גדול|קדמי,גדול|קדמי,B_or_E_needs_manual_review,2,C_multi_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,archival_raw,yes,yes,no
339a2c5d-64dd-4df3-9633-32ca3352ba19,אופיע כמשיח יהוה האחרון = משולש,קדמי,קדמי,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
33cc8e53-3268-490c-a364-4b02a7eb9410,יתקע בשופר גדול בעתה,גדול,גדול,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,research_package,no,no,no
33d6d95c-7120-48ce-a6f4-d8d7abf5dea5,האמת תהיה נעדרת ב 776 = 2936 רגיל,רגיל,רגיל,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
3409c3ff-ab03-431d-9d88-7cfbe7ab20f9,מפלת דמשק לפני,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),context_only_nonNumeric_mention,0,non_canonical_only,medium,not_individually_validated_naive_adjacency_unreliable,no,excel_import,research_vocabulary,no,no,no
34442d14-f139-48b1-9b0a-ba5451f66eba,המשיח האחרון יופיע - מסתתר,מסתתר,מסתתר,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
3468e323-c44a-4acc-a3e1-455e472469a0,מלכות שמים תתגלה ב776- גדול,גדול,גדול,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,research_vocabulary,no,no,no
34752dc4-6d50-4950-bb0d-06d6ad3fd198,המשיח בכי לה המלוכה מילוי -אטבח 1514,אטבח|מילוי,אטבח|מילוי,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
353ea785-5edd-45fd-8d0d-426ef72e9429,ויבכו בכי גדול,גדול,גדול,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,contribution:צבי (OPOC),research_vocabulary,no,no,no
35511f83-3e62-4ca4-bf36-250e337851e8,666 - מילוי,מילוי,מילוי,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
